request_id,quote_id,quote_price,hired,pro_id
19748,38654030,NA,1,2576188
19749,38284642,NA,0,8411521
19750,39401762,NA,0,5864613
19751,39030275,NA,0,13094078
19751,39028315,NA,0,14084714
19752,38302631,NA,0,9377124
19752,38359268,180,0,8702626
19753,38086206,200,0,2745391
19755,38618281,NA,1,6427711
19756,38367388,NA,0,5536109
19756,38369506,NA,0,6427711
19757,39046451,NA,0,14491340
19757,39046525,NA,1,4806124
19757,39046506,NA,0,7182917
19758,39194189,NA,0,2998249
19758,39194141,NA,0,2922236
19758,39194188,NA,0,15121390
19759,38639985,NA,1,5864613
19759,38644269,350,0,6288370
19759,38643180,NA,0,2576188
19761,39035469,NA,1,15381113
19761,39035673,0,0,3527602
19761,39036283,NA,0,16372802
19762,37969788,220,0,9721631
19762,37970321,130,0,12561709
19762,37970773,460,0,9495527
19763,39242435,NA,0,5407076
19763,39217911,NA,0,6300665
19763,39211592,NA,1,12067818
19764,39428236,30,0,43930
19765,39179981,NA,0,11189445
19766,38804821,NA,0,4710058
19766,38813866,NA,0,4525178
19767,38068828,NA,0,14392917
19768,39579989,125,1,15142419
19768,39594823,30,0,122530
19771,37903527,NA,1,10842831
19772,38742112,3,0,5872125
19772,38741271,109,0,557176
19773,39171545,130,1,9309948
19773,39245417,50,0,9248797
19774,39281290,100,0,8801547
19774,39218141,100,0,9947062
19774,39218128,125,1,15007830
19775,39462711,NA,0,4710058
19775,39465124,NA,0,1320974
19776,38371340,NA,0,13368627
19777,38416632,NA,0,6427711
19777,38411723,NA,0,5536109
19779,38381325,20,0,10277003
19779,38362959,75,0,886525
19779,38369182,65,0,16026168
19780,37862900,100,0,2732823
19780,37894201,50,0,15898342
19781,38101221,750,1,8970945
19783,38464420,NA,0,8580801
19783,38480573,NA,0,5946838
19783,38454774,420,0,9423297
19784,37998954,160,0,5587578
19784,37979447,280,1,12504289
19785,37867940,NA,0,13094078
19786,39021017,150,0,12911839
19786,39083662,175,0,14178867
19786,39021191,200,0,679220
19786,39061405,110,0,5949186
19787,38432476,NA,0,6966171
19787,38441280,200,0,5679662
19788,38963276,NA,0,712920
19788,38965030,NA,0,2706669
19788,38964190,NA,0,5021089
19790,39561098,150,0,12408835
19790,39560487,199.99,0,9993872
19791,39299889,85,0,6282823
19792,38238564,125,1,4206737
19793,38299013,180,0,5587578
19793,38285493,NA,0,3366041
19794,38410010,NA,0,6559912
19794,38409006,195,0,64300
19794,38409547,NA,0,15083759
19794,38410416,NA,0,11611665
19797,38541935,NA,0,13565311
19797,38538492,NA,0,8411521
19799,39235260,NA,0,5021089
19799,39245135,NA,0,6929216
19799,39255360,NA,0,6185264
19799,39234704,NA,1,14768948
19801,39032403,NA,0,8399277
19801,39035935,NA,0,2130578
19801,39047231,NA,0,16525202
19801,39048505,NA,0,8430079
19802,37966632,NA,0,549873
19802,37973826,NA,0,14126802
19802,37974224,550,0,15432780
19804,38754630,NA,0,7542497
19804,38753561,NA,0,2576188
19804,38756708,NA,0,13565311
19804,38790498,NA,0,15333897
19805,38375360,NA,1,5019216
19805,38381951,100,0,16181739
19806,39057411,NA,0,4140740
19806,39016392,NA,0,5080661
19806,39016284,NA,1,5660001
19807,38625844,450,0,13293623
19807,38598455,175,0,5402995
19807,38617635,125,1,3073435
19808,37757363,NA,0,14768948
19808,37747126,NA,0,12359689
19808,37755492,NA,0,15813155
19808,37747084,230,0,15432780
19808,37747212,NA,0,712920
19809,39484496,NA,1,14462289
19811,39254960,500,0,7242192
19811,39273032,140,0,16047754
19812,38126224,NA,1,8411521
19812,38130413,NA,0,2176835
19812,39659091,435,0,16771003
19813,39317300,NA,0,5783620
19813,39316919,NA,0,858857
19813,39342343,NA,0,6319894
19814,38367499,NA,1,6966171
19814,38367666,NA,0,15004583
19815,39422197,NA,0,16662200
19815,39420495,NA,1,10072204
19815,39419184,NA,0,6119172
19816,38381516,80,0,4342174
19816,38381394,95,0,626699
19817,39522019,NA,0,1763807
19817,39493707,NA,0,14131973
19817,39488537,NA,0,9103149
19817,39659092,391,0,16771004
19818,38066025,NA,0,330699
19818,38039453,120,0,7511480
19818,38040635,NA,0,4140740
19818,38060219,260,0,7391320
19819,38203323,NA,0,6427711
19819,38198389,NA,1,5536109
19823,39081800,180,0,12856918
19823,39125642,199,0,8753941
19823,39090916,425,0,9409813
19824,38164471,NA,0,15979082
19824,38081386,NA,1,12869882
19825,37934191,420,0,15432780
19825,37933994,NA,0,6294293
19825,37936076,NA,0,12359689
19826,39659093,423,0,16771005
19827,38691539,NA,0,6682965
19828,38077733,NA,1,8411521
19828,38085286,NA,0,9100623
19828,38078406,NA,0,427677
19828,39657481,375,0,16769393
19829,38781817,NA,0,6744989
19829,38781907,NA,0,5561908
19829,38782256,NA,0,8623467
19829,39657482,351,0,16769394
19830,38366992,NA,0,14498486
19833,38082521,150,1,9023242
19833,38088135,200,0,2360277
19834,38228569,1,0,5636910
19834,38224879,NA,0,6056483
19834,38230571,NA,0,10870553
19834,38295350,NA,0,453079
19835,39066466,NA,0,2176835
19835,39067019,120,0,427677
19835,39065530,NA,0,7542497
19835,39065356,NA,0,8411521
19836,38607073,250,1,13918204
19836,38629252,250,0,12201251
19840,38507196,100,0,10783197
19841,37885130,500,0,4195382
19843,37900820,180,0,13362972
19843,37899657,30,0,122530
19843,37907055,150,0,14386040
19843,37899412,120,1,15462093
19844,38591998,160,0,13633737
19844,38584694,175,0,13513745
19844,38584685,125,1,12302199
19845,38302335,NA,0,14084714
19845,38304547,NA,0,13094078
19846,38122334,NA,0,5722837
19847,39182378,NA,0,10164102
19847,39177661,NA,0,10072204
19848,39263439,550,0,9423297
19848,39263432,NA,1,15004583
19848,39263319,NA,0,5864613
19849,37986430,NA,0,8573865
19849,37969276,NA,0,2576188
19850,38471875,NA,0,4710058
19851,39068739,NA,0,8071983
19851,39078911,NA,0,6128434
19851,39070416,NA,0,5113450
19851,39110030,200,0,16586285
19853,38928920,NA,0,6103236
19853,38931669,NA,0,7488185
19854,38230643,NA,0,13232647
19854,38230404,NA,0,9723670
19854,38230591,NA,0,1763807
19854,38248797,NA,0,14095541
19855,38035115,NA,0,2612614
19856,39261511,200,0,7801755
19857,39065479,325,0,765639
19857,39067148,150,0,5690491
19858,38478501,NA,0,14084714
19858,38477734,NA,0,9921801
19858,38477606,NA,0,13094078
19859,38042939,120,1,12339672
19860,39413312,260,1,11446832
19861,39094893,NA,0,9975963
19861,39099201,NA,1,5783620
19861,39093681,NA,0,10164102
19862,38693335,NA,0,10164102
19862,38605938,NA,0,5423509
19863,39058146,NA,0,4979660
19864,39565899,37.5,0,6478263
19865,38093966,260,0,14100188
19865,38085819,NA,1,5507135
19865,38084888,NA,0,14392917
19865,38083371,NA,0,638164
19865,38083438,NA,0,11483731
19866,38265375,NA,0,2922236
19866,38276488,NA,0,512253
19866,39657483,371,0,16769395
19867,38358413,525,0,7278918
19867,38417017,NA,0,8580801
19867,38359311,NA,0,3695997
19867,38358342,NA,0,638164
19870,38850366,900,0,174421
19871,39024367,NA,0,15570851
19871,39023752,130,0,13895224
19871,39029969,NA,0,12740165
19871,39017615,NA,0,2576188
19873,38523508,NA,0,647918
19873,38522386,NA,0,2576188
19873,38546141,NA,0,735717
19873,38522261,NA,0,96006
19873,38534930,NA,0,12869882
19874,38987366,240,1,15750236
19875,38350875,NA,0,2998249
19875,38350743,NA,0,2922236
19875,38353073,NA,0,512253
19875,39659094,435,0,16771006
19876,38619274,NA,1,630036
19876,38622876,NA,0,14830113
19877,38262914,NA,0,15852300
19877,38248681,NA,0,7182917
19877,38268472,NA,0,5712795
19878,39659095,418,0,16771007
19880,39492055,475,0,3920387
19880,39486880,160,0,6752048
19880,39493295,385,0,9409813
19880,39490025,179,0,8753941
19881,37796249,NA,0,15004583
19881,37815173,NA,0,8580801
19881,37793818,NA,1,3695997
19881,37802412,NA,0,5946838
19881,37806507,NA,0,15659018
19882,38649717,180,0,9487039
19882,38628395,245,0,14248950
19883,38533649,50,1,15465254
19884,38514271,150,1,4825345
19884,38511543,NA,0,14131973
19884,38511683,NA,0,1763807
19884,38509951,NA,0,9103149
19884,39659096,411,0,16771008
19885,39393028,125,0,10902023
19885,39375055,100,1,16451011
19885,39377581,200,0,2515463
19886,39617838,NA,0,14627937
19886,39607958,NA,0,11570579
19886,39602164,NA,1,3764913
19888,39229717,180,0,16390368
19889,38194790,NA,0,13368627
19889,38194769,400,0,276936
19890,39387326,0,0,7427501
19890,39415601,795,0,3732482
19890,39385285,NA,0,5722837
19891,39075018,NA,0,14572025
19891,39074936,NA,0,2612614
19891,39075142,NA,0,16137104
19892,39145209,NA,1,2576188
19892,39145372,NA,0,5113450
19893,38950928,NA,0,15810700
19893,38972553,NA,0,7166095
19893,38950285,NA,1,5343340
19894,39469682,625,0,16727702
19894,39505366,NA,0,15842518
19894,39502893,NA,0,7166095
19896,38609261,NA,1,6521959
19896,38609447,435,0,5015135
19898,38856907,NA,0,10512970
19898,38857986,NA,0,14460592
19899,38114269,120,0,14185357
19900,38911842,125,1,11347579
19901,37880996,NA,0,2646809
19901,37859756,NA,0,15842518
19901,37859703,235,1,8095744
19901,39659097,416,0,16771009
19904,38644773,350,0,6288370
19904,38638959,NA,0,8580801
19904,38668930,NA,0,6675997
19905,38304921,350,0,9557565
19905,38299681,NA,0,16306197
19905,38337917,NA,0,9421506
19907,38954861,150,1,4279590
19908,39222454,NA,0,11269854
19910,38864628,NA,0,5836949
19910,38859961,NA,1,8789502
19911,38319868,NA,0,5836949
19912,38938299,NA,0,5048273
19913,38491067,120,0,7921773
19913,38489090,119,0,14589340
19913,38498346,84,0,15318025
19914,38220374,NA,1,9646871
19915,38723486,90,1,5497478
19916,39573643,0,0,9753645
19917,37898817,NA,0,9544229
19917,37890882,NA,0,15432780
19917,37891528,90,0,5021089
19917,37889749,NA,0,219602
19917,37890645,NA,0,4544442
19918,37981538,NA,0,7834843
19918,37981951,NA,0,7809657
19919,38217091,135,0,16178915
19919,38197577,150,0,6370049
19920,38970683,NA,0,1763807
19920,38973942,NA,0,5750032
19920,38970340,500,0,4825345
19920,38968748,NA,0,9723670
19921,39578057,190,0,13222287
19921,39573810,159,1,13597569
19922,39328660,350,0,9774564
19922,39324463,NA,0,6521959
19923,38528337,NA,0,851539
19923,38529208,NA,0,12496704
19923,38546466,NA,0,9634965
19926,38243566,NA,0,10962393
19926,38290570,NA,0,4525178
19928,38066423,400,0,15015348
19928,38052243,NA,0,5536109
19930,38560048,275,0,14100188
19930,38543113,NA,0,6675997
19930,38542119,275,0,16401159
19930,38542242,NA,0,8580801
19930,39659098,409,0,16771010
19931,39162207,NA,0,5783620
19934,37999788,NA,1,16087547
19934,37956435,NA,0,6427711
19934,37948594,NA,0,5536109
19935,39449441,NA,0,8411521
19935,39449588,NA,1,11020751
19936,39046942,130,0,13944158
19938,39338085,NA,0,10237312
19940,39458396,300,0,9102073
19941,39396298,NA,0,7877670
19941,39399769,NA,0,14854154
19943,38318576,NA,0,13321684
19943,38318690,70,0,5190644
19944,39188319,NA,0,2612614
19946,38448708,NA,0,12120744
19946,38433953,NA,0,2894727
19947,37959698,NA,0,2130578
19947,37961109,NA,1,8399277
19947,37962483,NA,0,2780245
19949,39659099,415,1,16771011
19950,39114948,NA,0,8580801
19950,39114777,450,0,6288370
19950,39128559,NA,0,13259690
19950,39112523,NA,0,11483731
19951,38188121,NA,0,851539
19951,39657484,382,1,16769396
19952,38752247,120,1,13446021
19956,37814303,225,0,12153507
19956,37816539,NA,0,851539
19956,37819995,NA,0,11570579
19956,39659100,407,0,16771012
19957,37899115,NA,0,1403467
19957,37901782,NA,0,6811639
19957,37895792,NA,0,6256438
19958,38410379,100,0,12726087
19958,38409572,80,0,11734748
19958,38410709,99,0,10897618
19958,38409769,80,1,4499644
19960,37803775,175,1,9302856
19960,37804405,200,0,16004762
19961,39343254,375,0,10193810
19961,39361401,100,0,14090078
19961,39348271,130,0,14779687
19962,38857126,NA,1,430572
19963,38675507,0,0,6006055
19963,38669696,130,0,16443850
19963,38669824,75,0,11457219
19965,38035155,NA,0,2922236
19965,38036868,NA,0,512253
19966,39434966,345,0,5015135
19966,39421497,250,0,9774564
19966,39420414,NA,0,6521959
19966,39422698,300,1,13507424
19967,38321956,100,0,3892167
19967,38321903,85,1,11485119
19968,38204372,180,0,8539146
19968,38058271,150,0,16224292
19969,38603262,2000,0,13934291
19970,38046507,NA,0,16105783
19970,38001847,NA,0,9385679
19972,38021872,1,0,4541848
19972,37962396,NA,0,13368627
19973,38340045,NA,0,13363971
19973,38302448,NA,1,16306197
19974,39577064,NA,0,4207711
19974,39657485,351,0,16769397
19976,39565112,95,1,14979370
19976,39558928,130,0,14949364
19977,38388111,NA,0,851539
19977,38387520,NA,1,10113954
19977,39657486,368,0,16769398
19978,38403270,140,1,2877635
19978,38446700,90,0,13258016
19980,39008529,270,0,628607
19981,38644780,NA,0,6427711
19982,39255041,370,0,14344670
19983,38168033,130,0,15618152
19983,38150749,66,0,15978050
19984,38856069,NA,1,8411521
19984,38856906,340,0,12036191
19984,38860600,125,0,427677
19984,38856411,NA,0,6898328
19984,38859196,NA,0,2576188
19985,38061557,NA,0,2804180
19985,38112456,NA,0,11028955
19985,38078927,NA,0,4207711
19985,38056934,NA,1,16220704
19985,39657487,367,0,16769399
19986,37783178,0,0,12365310
19986,37780936,85,0,9812368
19987,37863502,120,1,10841719
19989,39554965,250,1,13589399
19992,39512735,171,1,1646950
19993,38634614,100,0,13498826
19994,38371360,NA,1,7674101
19996,37948675,335,0,5015135
19996,37932470,425,0,9416286
19996,39659101,414,0,16771013
19997,39530921,230,0,10296915
19998,39493174,NA,0,9646871
19998,39512878,850,0,16579401
19998,39520759,NA,0,9374425
20000,38416415,NA,1,14084714
20000,38420544,1199,0,16110715
20000,38416841,NA,0,13094078
20000,39657488,361,0,16769400
20001,39497522,NA,0,15369601
20001,39506547,NA,0,712920
20002,38454762,NA,0,7877670
20002,38483434,NA,0,14854154
20003,39185815,NA,0,13806184
20003,39179473,NA,0,13511352
20003,39223468,430,0,2973648
20003,39182388,305,0,5034422
20005,38918356,695,0,5015135
20005,38917409,NA,0,5213243
20005,38921611,NA,0,6521959
20005,38953835,NA,0,12766230
20005,38923721,750,1,95758
20008,37812361,NA,0,10701519
20008,37812665,NA,0,9385679
20008,37817961,NA,0,5824107
20008,39657489,393,0,16769401
20010,38868974,315,1,6752048
20010,38872804,475,0,3920387
20010,38883841,575,0,9409813
20011,38664458,NA,1,8623467
20013,38305106,NA,1,15842518
20013,38305880,NA,0,7166095
20013,38305257,NA,0,8789502
20013,38305559,NA,0,13926240
20013,38305630,299,0,5121968
20014,38290823,NA,0,2576188
20014,38290948,195,0,64300
20016,37820111,NA,0,2176835
20016,37821366,NA,0,12417142
20016,37819884,NA,1,8411521
20017,38027394,NA,0,10982241
20017,38021503,NA,1,5870545
20019,37756924,NA,0,5536109
20019,37752153,245,1,8510658
20019,39659102,412,0,16771014
20020,39657490,376,1,16769402
20021,38712932,NA,0,302105
20021,38690108,NA,0,6992915
20022,39366202,NA,0,219602
20022,39379159,NA,0,15376376
20022,39659103,409,0,16771015
20024,38507272,NA,0,5918823
20024,38508649,NA,0,8789502
20026,39263493,650,0,16579401
20026,39261957,NA,0,5776992
20026,39657491,346,0,16769403
20027,39211191,1,0,16579327
20027,39274370,300,0,14824216
20027,39208096,249.99,0,9993872
20028,39187954,60,1,8702626
20029,38926950,NA,1,16486219
20030,38863336,150,0,14123010
20030,38849511,156,0,1990310
20030,38851453,120,0,8669715
20030,38848965,165,0,6647893
20031,39533161,34.99,0,4766977
20031,39563932,253,0,16296755
20032,38988030,80,0,16366251
20032,38976084,115,1,10594710
20033,38115875,NA,0,14084714
20033,38114603,NA,1,13094078
20033,38137609,399,0,16110715
20034,38326832,120,0,13764888
20034,38302218,159,1,12742555
20034,38303910,65,0,16300163
20035,38384345,NA,0,7834843
20035,38382094,NA,0,7809657
20035,38381548,NA,0,5545490
20035,39659104,377,0,16771016
20036,39151403,NA,0,9585160
20037,38475382,460,1,15745459
20040,38890985,600,1,3976941
20041,38750298,115,0,4731190
20041,38742886,NA,0,8877658
20041,38750221,NA,0,6022597
20041,38758916,NA,0,12636220
20042,37809921,350,1,6288370
20044,38283136,NA,0,5423509
20044,38281339,NA,1,10164102
20044,38281545,NA,0,9975963
20045,38863685,160,0,8669715
20046,38824073,NA,0,5692663
20046,38875460,150,0,850978
20046,38826577,0,0,3527602
20046,38826175,380,0,276936
20047,39261561,100,0,16011249
20047,39261441,0,0,11902700
20048,39235063,NA,0,15004583
20048,39235885,NA,0,8580801
20048,39235064,NA,1,5507135
20048,39234840,NA,0,5864613
20048,39235485,NA,0,638164
20049,39485490,150,0,15828404
20049,39489441,115,0,8669715
20049,39502645,99,0,15150400
20049,39486226,136.5,0,16454387
20050,38952310,NA,0,11020751
20051,38352216,150,0,13313085
20051,38396418,1,0,16216716
20051,38352224,105,0,2351921
20052,37734254,125,0,2655394
20052,37734007,245,0,2753529
20052,37744335,300,0,9163989
20052,37741859,125,0,16106326
20055,39185286,NA,1,10757629
20055,39185371,NA,0,6744989
20055,39187205,NA,0,10321468
20057,38528572,NA,0,8411521
20057,39657492,385,1,16769404
20058,38985031,140,0,8106486
20060,39469119,NA,0,14830113
20060,39421913,240,1,3124320
20060,39427102,NA,0,6811639
20062,38536059,NA,0,5536109
20062,38518258,NA,0,6427711
20063,39170721,NA,0,7834843
20063,39165501,NA,0,7809657
20064,39051760,75,0,11491037
20064,39048977,95,1,4313307
20065,38535791,175,0,215933
20065,38548372,185,0,9526715
20066,38364708,80,0,8286881
20066,38377495,100,0,13249662
20066,38363271,150,1,14804019
20066,38363440,125,0,6302794
20067,38874498,NA,0,5254832
20067,38880616,100,0,15331511
20068,39000996,NA,1,9374425
20069,38893070,NA,1,10136083
20069,38893514,NA,0,11416864
20070,39250396,NA,0,585510
20071,39427411,85,1,721711
20071,39432990,90,0,4496843
20072,38530400,NA,1,6521959
20072,38537902,295,0,5015135
20074,38938753,100,0,15952320
20074,38886507,165,0,6647893
20074,38884804,189,0,1990310
20074,38879680,150,0,10499864
20075,38492467,NA,1,13259690
20075,39659105,375,0,16771017
20076,38682666,900,0,16431225
20076,38660334,NA,1,9370334
20076,38660702,495,0,5015135
20077,38050655,275,0,10617673
20077,38055407,NA,0,5123959
20077,39657493,379,0,16769405
20078,37858776,NA,1,2922236
20080,39157013,NA,0,5536109
20080,39152317,NA,0,6427711
20081,38369756,150,0,14858505
20081,38389260,95,1,8915559
20081,38384143,120,0,15582039
20082,38096018,NA,0,8623467
20082,38098075,NA,0,6744989
20082,38096611,NA,0,7450028
20082,39657494,390,0,16769406
20083,39304800,NA,0,10113644
20085,39328124,140,0,13085905
20087,39012456,NA,0,6521959
20087,39013378,200,0,9957585
20087,39014268,475,0,95758
20087,39012411,325,1,9416286
20088,38652225,60,1,13258016
20090,39461601,250,0,3432116
20090,39517636,85,1,7964332
20090,39461718,250,0,8232881
20090,39461916,150,0,6358110
20092,39112873,NA,0,1403467
20093,39355582,180,0,9385679
20093,39344161,125,0,8558406
20094,37827788,NA,0,6300665
20094,37813342,NA,0,5407076
20094,37821066,NA,0,8798273
20095,39105157,NA,0,13690639
20095,39143777,NA,0,3399036
20095,39130193,NA,0,12762378
20095,39127693,NA,0,14957792
20096,39419597,250,0,12237341
20096,39440266,120,0,8336900
20096,39426786,200,0,8108044
20097,38596910,NA,0,5674183
20097,38596960,NA,0,8411521
20097,38612958,290,0,12036191
20097,38596929,NA,0,2176835
20100,38900435,NA,0,13151093
20100,38902073,NA,0,5113450
20101,38597597,60,0,16381003
20102,38749361,150,0,15288178
20102,38750215,170,0,15282748
20102,38804587,500,0,10136156
20102,38754802,165,0,7076350
20102,38804664,180,0,12142470
20103,39169947,NA,0,13458533
20103,39174319,NA,0,13259690
20103,39165874,NA,1,638164
20103,39213819,360,0,14100188
20103,39190975,NA,0,8580801
20106,38042188,290,0,9858241
20106,38036810,NA,0,16220704
20106,38035034,NA,0,7511480
20106,38037760,NA,0,10267233
20107,38921604,NA,0,4384768
20108,39247954,NA,0,15121390
20108,39248434,NA,0,512253
20108,39246383,NA,0,2922236
20111,39511380,NA,0,13034456
20111,39509956,NA,0,12322208
20113,38070729,100,0,15640620
20113,38126532,145,0,15903607
20113,38059054,120,0,15778774
20113,38053122,110,1,16202424
20115,38788018,275,0,14100188
20115,38759343,NA,0,8580801
20115,38746006,250,0,8635269
20115,38745920,NA,0,12765527
20116,38150600,NA,0,7166095
20116,38136056,NA,0,6207743
20116,38180010,NA,0,2646809
20116,38136126,NA,0,15842518
20117,38396484,NA,0,14961707
20119,38525478,360,0,6752048
20119,38525517,425,0,9409813
20119,38540786,259,0,8753941
20119,38525881,500,0,3920387
20121,38061023,104,0,10719555
20121,38070206,0,0,4135559
20121,38085160,169,0,12211524
20123,39434490,NA,1,10237312
20123,39659106,436,0,16771018
20124,39497811,125,0,16083695
20124,39496254,115,0,14536342
20124,39494202,129,0,16605126
20124,39496236,125,0,14944345
20125,39450820,NA,0,6427711
20125,39452136,NA,0,5536109
20127,39467376,125,1,11554242
20128,37846116,NA,0,13540699
20128,37845834,NA,1,13509660
20128,37916081,NA,0,12762378
20128,37850638,NA,0,3482464
20128,37862008,NA,0,4148179
20130,39023156,1,0,9311473
20130,39023359,NA,0,552191
20130,39036962,NA,0,8101631
20130,39659107,425,0,16771019
20131,38757625,NA,0,4384768
20132,38667125,NA,0,15788910
20132,38684825,NA,0,13806184
20132,38671064,300,0,2973648
20132,38667957,NA,1,13511352
20133,37985067,NA,0,5722837
20133,38027898,NA,0,9356364
20133,38006481,NA,0,7975962
20133,37988868,NA,0,3599853
20136,39055045,135,1,76329
20136,39055058,130,0,15196022
20139,38036266,NA,0,7058940
20139,38083394,NA,0,2186516
20139,38037492,NA,0,10842831
20139,38036606,NA,0,5328238
20140,39488124,NA,1,5824107
20141,39059181,125,0,8379493
20141,39063966,159,0,8753941
20141,39058441,385,0,9409813
20141,39062854,220,1,765639
20141,39067477,150,0,5690491
20142,38988086,399,0,11354533
20143,38772062,NA,1,2920900
20143,38800352,NA,0,15079889
20144,39119706,165,0,9409813
20144,39123986,125,0,8379493
20144,39134365,88,1,15005771
20145,38042870,NA,1,181688
20145,39659108,417,0,16771020
20146,38377480,NA,1,1763807
20146,38380077,700,0,4825345
20146,38378373,NA,0,14095541
20147,38513077,450,0,16013550
20147,38615508,100,0,2958196
20147,38513108,199.99,0,9993872
20149,38455622,NA,0,14830113
20149,38484278,NA,0,5690410
20150,37839602,NA,0,15432780
20150,37841548,NA,0,712920
20150,37839570,NA,0,15971385
20150,39657495,362,0,16769407
20151,39572920,NA,0,5048273
20153,39118557,135,0,598892
20153,39144265,165,0,13160594
20153,39114114,160,0,5772209
20153,39154860,172,0,8764809
20154,38463829,250,0,11799441
20154,38440962,95,1,15698972
20155,39472774,160,0,16729567
20155,39523910,135,0,13897989
20156,39288025,150,0,16660231
20157,38022925,NA,0,6300665
20157,39659109,412,0,16771021
20159,39356551,200,1,11987823
20159,39323657,236,0,9273652
20159,39324117,140,0,16416395
20159,39335639,175,0,16289980
20160,39059478,NA,0,7542497
20160,39059548,NA,0,8411521
20160,39659110,401,1,16771022
20161,38724672,195,1,4260005
20161,38725420,75,0,7082480
20167,38183142,NA,0,5423509
20168,37988128,NA,0,12257872
20168,38003096,NA,0,7542497
20168,37987362,NA,1,8411521
20171,39556441,NA,0,8399277
20171,39498378,270,0,16302314
20172,39572505,65,0,16176502
20172,39546783,70,1,193534
20172,39547760,90,0,14964220
20173,38264902,120,0,15642797
20173,38264362,165,1,626699
20173,38264570,90,0,12609800
20174,38816980,35,0,8668763
20174,38827445,85,0,16104425
20175,38649025,NA,1,6300665
20176,37758934,213,0,9774564
20177,38992965,NA,0,1763807
20177,38987122,500,1,4825345
20180,38857320,0,0,10660468
20180,38857066,NA,0,2612614
20180,39659111,399,0,16771023
20181,39064251,NA,0,13259690
20181,39029786,NA,0,8580801
20182,39659112,414,0,16771024
20183,38854062,NA,0,5824107
20183,38839098,NA,1,14519141
20184,39659113,405,0,16771025
20185,39051337,NA,0,6679538
20185,39050206,NA,0,11269854
20187,39466505,350,0,3920387
20187,39464479,159,0,8753941
20188,39182519,125,0,16576571
20188,39137972,125,0,679220
20189,37935562,316,0,4529039
20189,37928567,25,0,14421597
20189,37877080,500,1,2405996
20191,38343399,NA,0,2800299
20191,38347155,NA,0,5536109
20191,38370998,NA,0,6427711
20191,38400372,NA,0,13334660
20192,38617925,450,0,12972977
20192,38632977,250,0,3976941
20194,38831120,150,0,7979124
20194,38813472,159,0,861065
20195,38154331,0,0,13059507
20197,39357131,1,0,7066129
20197,39355669,150,0,11964217
20197,39358529,NA,0,492190
20198,38978209,260,0,16249899
20198,38971260,120,0,8214908
20199,38922211,NA,0,7834843
20199,38923170,NA,0,7809657
20199,38939457,NA,1,12879198
20199,39657496,389,0,16769408
20201,38979029,120,0,16536751
20201,38978159,60,0,13331027
20201,38981998,120,0,16520134
20201,38978097,120,1,16491626
20201,39010702,130,0,4960333
20203,37896503,NA,0,2922236
20203,37914300,NA,0,512253
20204,38377743,NA,0,7809657
20204,38365256,NA,0,5545490
20204,38365164,NA,0,7834843
20204,38424465,80,0,156389
20205,39245440,0,0,11902700
20205,39245309,280,0,7135096
20206,39370033,335,0,5015135
20206,39367554,350,0,10219284
20206,39368439,NA,0,6521959
20207,38259852,345,0,5015135
20208,39340371,100,0,15810051
20210,38275028,32.5,0,7537759
20210,38276958,225,0,650658
20210,38274593,159,0,10897618
20210,38274228,110,1,11734748
20210,38274371,125,0,13459690
20215,39429951,300,1,9305741
20216,38524954,95,1,5345936
20217,38569122,NA,1,7182917
20219,38307873,290,0,12036191
20221,38217507,NA,0,15788910
20221,38223837,NA,1,13511352
20221,38226888,NA,0,2973648
20222,39098251,NA,0,13078111
20223,38990415,NA,0,14319220
20223,38990365,NA,0,16306197
20223,38990968,NA,0,9421506
20224,38970516,NA,1,8411521
20224,38970731,NA,0,2176835
20224,39657497,351,0,16769409
20225,37878933,NA,0,9646871
20226,38165811,NA,0,15852937
20227,38676175,NA,0,4525178
20227,38662954,NA,0,5019216
20227,38663433,NA,0,11416864
20228,38868232,NA,0,4710058
20228,39657498,361,0,16769410
20230,38610668,150,1,8379188
20230,38663343,NA,0,14131973
20231,39138622,NA,0,7674101
20232,38684377,125,1,9468669
20232,38696319,75,0,2653811
20235,38064370,225,1,2938336
20237,38315285,125,0,7677248
20238,38715292,180,1,2432427
20239,38147933,NA,0,6178061
20239,38064835,NA,1,4384768
20240,38675782,250,0,2943746
20240,38657183,175,1,5379883
20240,38662210,175,0,11919471
20240,38657184,150,0,12911839
20242,38837451,NA,0,2576188
20242,38858819,NA,0,647918
20242,38898671,NA,0,12740165
20245,38501227,325,0,4683548
20247,37848020,NA,0,10072204
20247,37845920,NA,0,10235292
20247,37837851,NA,1,5783620
20250,38735884,NA,0,302105
20250,38732866,NA,1,6446824
20251,39427613,NA,1,5946838
20251,39469258,NA,0,14830113
20252,38427088,NA,0,8538280
20255,38447828,NA,0,8580801
20255,38447360,NA,1,8573865
20256,38114420,180,0,5443111
20256,38100332,265,0,5202928
20256,38100923,30,0,122530
20257,38736134,NA,0,13259690
20257,38705697,NA,0,15659018
20257,38711818,150,0,15362306
20258,38696313,NA,1,4442755
20258,38694988,NA,0,13034627
20258,38694770,NA,0,7980713
20258,39659114,410,0,16771026
20259,38542644,NA,1,8222963
20260,38488012,160,0,3284628
20260,38460865,1,0,9533180
20260,38461982,99,0,14731666
20261,39456039,NA,0,8907850
20262,39039125,NA,0,7542497
20262,39045123,NA,0,5674183
20262,39036865,NA,0,8411521
20263,37770977,NA,0,15465347
